strategy,signal_time,entry_time,exit_time,entry_price,exit_price,sl,target,shares,pnl,exit_reason,symbol
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-14 12:00:00+05:30,144.74,139.25975,139.25975,155.7005,690,-3781.3725000000086,SL,MRPL
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-16 12:00:00+05:30,427.3,442.81,419.545,442.81,234,3629.339999999998,TARGET,KOTAKBANK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-30 12:00:00+05:30,127.11,133.74450000000002,123.79275,133.74450000000002,786,5214.717000000013,TARGET,CANBK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-08 08:00:00+05:30,909.0,892.05375,892.05375,942.8924999999999,110,-1864.087499999996,SL,LICI
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-09 12:00:00+05:30,519.0,545.82,505.59,545.82,192,5149.44000000001,TARGET,HEG
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-11-03 08:00:00+05:30,260.0,275.8775,252.06125,275.8775,384,6096.959999999999,TARGET,LTF
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-23 08:00:00+05:30,31.1,32.876000000000005,30.212,32.876000000000005,3215,5709.840000000011,TARGET,UCOBANK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-14 12:00:00+05:30,56.95,55.322500000000005,55.322500000000005,60.205000000000005,1755,-2856.262499999996,SL,MAHABANK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-09 08:00:00+05:30,670.0,712.5175,648.74125,712.5175,149,6335.107500000006,TARGET,ASTERDM
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,790.35,841.02,765.015,841.02,126,6384.419999999995,TARGET,CHENNPETRO
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-09 12:00:00+05:30,4232.0,3939.8,3939.8,4816.4,23,-6720.599999999996,SL,NETWEB
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-10 08:00:00+05:30,1385.0,1458.125,1348.4375,1458.125,72,5265.0,TARGET,NUVAMA
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-17 08:00:00+05:30,219.36,232.0215,213.02925000000002,232.0215,455,5760.9824999999955,TARGET,KARURVYSYA
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-08 12:00:00+05:30,392.85,386.07750000000004,386.07750000000004,406.395,254,-1720.2149999999947,SL,TATAPOWER
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-09 08:00:00+05:30,233.55,229.75500000000002,229.75500000000002,241.14000000000001,428,-1624.2599999999948,SL,ONGC
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-23 08:00:00+05:30,114.7,120.0625,112.01875,120.0625,871,4670.737499999997,TARGET,PNB
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-06 12:00:00+05:30,538.5,517.60875,517.60875,580.2825,185,-3864.8812500000026,SL,POONAWALLA
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-08 12:00:00+05:30,244.98,239.1975,239.1975,256.54499999999996,408,-2359.2599999999993,SL,BHEL
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-17 08:00:00+05:30,1047.75,1104.015,1019.6175,1104.015,95,5345.175000000009,TARGET,FORTIS
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,220.25,213.9575,213.9575,232.835,454,-2856.7949999999955,SL,CUB
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-21 12:00:00+05:30,155.4,173.349,146.4255,173.349,643,11541.20699999999,TARGET,SAMMAANCAP
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-08 08:00:00+05:30,278.1,265.983,265.983,302.33400000000006,359,-4350.003000000007,SL,AEGISVOPAK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-23 08:00:00+05:30,902.4,946.875,880.1624999999999,946.875,110,4892.250000000003,TARGET,SBICARD
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-13 08:00:00+05:30,4180.0,4038.04,4038.04,4463.92,23,-3265.080000000001,SL,SCHAEFFLER
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-23 08:00:00+05:30,670.1,702.1550000000001,654.0725,702.1550000000001,149,4776.19500000001,TARGET,SHRIRAMFIN
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-07 12:00:00+05:30,1008.0,920.925,920.925,1182.15,99,-8620.425000000005,SL,TATAINVEST
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-08 08:00:00+05:30,1205.6,1181.5249999999999,1181.5249999999999,1253.75,82,-1974.1500000000037,SL,AXISBANK
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-13 12:00:00+05:30,2833.0,2717.08,2717.08,3064.84,35,-4057.2000000000025,SL,DATAPATTNS
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-07 12:00:00+05:30,268.2,261.82349999999997,261.82349999999997,280.953,372,-2372.058000000008,SL,BANKBARODA
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-24 08:00:00+05:30,147.72,144.97725,144.97725,153.2055,676,-1854.0990000000006,SL,IOC
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-14 08:00:00+05:30,57.7,56.02525,56.02525,61.0495,1733,-2902.3417500000055,SL,IFCI
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-20 08:00:00+05:30,792.15,834.0600000000001,771.1949999999999,834.0600000000001,126,5280.660000000011,TARGET,CANFINHOME
VWLM,2025-10-06 08:00:00+05:30,2025-10-06 12:00:00+05:30,2025-10-10 08:00:00+05:30,21.92,22.811000000000003,21.474500000000003,22.811000000000003,4562,4064.7420000000084,TARGET,YESBANK
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-09 08:00:00+05:30,1335.9,1300.29,1300.29,1407.1200000000001,74,-2635.1400000000094,SL,UNOMINDA
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-09 08:00:00+05:30,876.0,851.61,851.61,924.78,114,-2780.459999999998,SL,NAM-INDIA
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-13 08:00:00+05:30,327.25,319.20625,319.20625,343.3375,305,-2453.3437499999964,SL,BPCL
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-24 08:00:00+05:30,1267.2,1223.46,1223.46,1354.68,78,-3411.7200000000007,SL,RRKABEL
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-13 08:00:00+05:30,456.8,444.75500000000005,444.75500000000005,480.89,218,-2625.8099999999913,SL,HINDPETRO
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-08 08:00:00+05:30,285.0,277.75124999999997,277.75124999999997,299.49750000000006,350,-2537.0625000000105,SL,M&MFIN
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-20 08:00:00+05:30,541.0,528.23125,528.23125,566.5375,184,-2349.4499999999916,SL,JSWENERGY
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-13 08:00:00+05:30,422.45,412.13375,412.13375,443.0825,236,-2434.6349999999925,SL,OIL
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-10 08:00:00+05:30,608.4,589.45125,589.45125,646.2975,164,-3107.595000000003,SL,ELECON
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-16 08:00:00+05:30,621.0,684.2850000000001,589.3575,684.2850000000001,161,10188.885000000013,TARGET,ATHERENERG
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-08 12:00:00+05:30,3160.0,3049.7725,3049.7725,3380.455,31,-3417.052499999999,SL,GVT&D
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-08 08:00:00+05:30,413.25,404.08500000000004,404.08500000000004,431.58,241,-2208.7649999999912,SL,BEL
VWLM,2025-10-06 12:00:00+05:30,2025-10-07 08:00:00+05:30,2025-10-24 12:00:00+05:30,1634.1,1726.275,1588.0124999999998,1726.275,61,5622.675000000011,TARGET,CHOLAFIN
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-14 08:00:00+05:30,202.14,198.5835,198.5835,209.253,494,-1756.9109999999998,SL,CASTROLIND
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,127.1,123.70325,123.70325,133.8935,786,-2669.8454999999976,SL,BANKINDIA
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-13 08:00:00+05:30,944.1,999.39,916.455,999.39,105,5805.449999999996,TARGET,MOTILALOFS
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-13 08:00:00+05:30,350.2,340.7575,340.7575,369.085,285,-2691.112499999999,SL,RVNL
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-14 12:00:00+05:30,2991.6,2917.995,2917.995,3138.81,33,-2428.9650000000006,SL,RADICO
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-09 12:00:00+05:30,1650.0,1733.85,1608.075,1733.85,60,5030.9999999999945,TARGET,MCX
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-16 12:00:00+05:30,470.0,493.655,458.1725,493.655,212,5014.859999999994,TARGET,STARHEALTH
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-24 08:00:00+05:30,769.95,805.77,752.0400000000001,805.77,129,4620.779999999992,TARGET,HINDALCO
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,3034.9,2960.6425,2960.6425,3183.415,32,-2376.2400000000052,SL,TIMKEN
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-11-03 08:00:00+05:30,15665.0,16894.85,15050.075,16894.85,6,7379.099999999991,TARGET,NEULANDLAB
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,540.5,517.5875,517.5875,586.325,185,-4238.812500000005,SL,POONAWALLA
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 12:00:00+05:30,577.6,612.76,560.02,612.76,173,6082.679999999995,TARGET,GRAPHITE
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-10 12:00:00+05:30,1375.3,1330.9375,1330.9375,1464.025,72,-3194.0999999999967,SL,IPCALAB
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-14 12:00:00+05:30,9183.0,8955.5625,8955.5625,9637.875,10,-2274.375,SL,OFSS
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-13 08:00:00+05:30,814.35,785.84625,785.84625,871.3575000000001,122,-3477.457499999996,SL,CHENNPETRO
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-14 12:00:00+05:30,903.8,882.5,880.1787499999999,951.0425,110,-2342.999999999995,EMA_REVERSAL,TITAGARH
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-13 08:00:00+05:30,716.65,701.79625,701.79625,746.3575000000001,139,-2064.6712499999985,SL,TATATECH
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,112.66,108.88525,108.88525,120.20949999999999,887,-3348.2032499999978,SL,SBFC
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,322.65,343.07249999999993,312.43874999999997,343.07249999999993,309,6310.552499999987,TARGET,ITI
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-08 12:00:00+05:30,221.82,215.271,215.271,234.91799999999998,450,-2947.050000000003,SL,CUB
VWLM,2025-10-07 08:00:00+05:30,2025-10-07 12:00:00+05:30,2025-10-09 08:00:00+05:30,497.75,482.4275,482.4275,528.395,200,-3064.499999999998,SL,ELGIEQUIP
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-16 08:00:00+05:30,1610.0,1690.925,1569.5375,1690.925,62,5017.349999999997,TARGET,PHOENIXLTD
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,1610.0,1591.4,1569.5375,1690.925,62,-1153.1999999999944,BREAKOUT_FADE,PHOENIXLTD
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-14 08:00:00+05:30,523.0,522.15,511.135,546.73,191,-162.35000000000434,BREAKOUT_FADE,TRITURBINE
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,9.25,8.7805,8.7805,10.189,10810,-5075.295,SL,IDEA
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,1591.9,1554.73,1554.73,1666.2400000000002,62,-2304.5400000000045,SL,MFSL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,244.85,239.56175,239.56175,255.4265,408,-2157.606000000002,SL,BHEL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,1591.9,1568.9,1554.73,1666.2400000000002,62,-1426.0,BREAKOUT_FADE,MFSL
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,9.25,8.7805,8.7805,10.189,10810,-5075.295,SL,IDEA
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,1682.5,1702.3,1629.8875,1787.725,59,1168.1999999999973,BREAKOUT_FADE,COFORGE
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-10 12:00:00+05:30,9270.0,9201.0,9033.4125,9743.175,10,-690.0,BREAKOUT_FADE,OFSS
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,6115.0,6106.0,5972.2,6400.6,16,-144.0,BREAKOUT_FADE,DIVISLAB
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-10 12:00:00+05:30,1620.0,1613.9,1574.49,1711.02,61,-372.09999999999445,BREAKOUT_FADE,CHOLAFIN
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,931.3,907.0224999999999,907.0224999999999,979.855,107,-2597.6925000000033,SL,TITAGARH
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-14 08:00:00+05:30,1929.0,1945.3,1897.17,1992.66,51,831.2999999999977,BREAKOUT_FADE,BHARTIARTL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,3215.1,3134.6099999999997,3134.6099999999997,3376.08,31,-2495.1900000000073,SL,TIINDIA
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,260.3,261.36,252.13925,276.6215,384,407.0400000000009,BREAKOUT_FADE,NYKAA
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-24 08:00:00+05:30,260.3,252.13925,252.13925,276.6215,384,-3133.728000000003,SL,NYKAA
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,340.0,360.58,329.71000000000004,360.58,294,6050.519999999995,TARGET,ITI
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-10 08:00:00+05:30,2227.0,2370.985,2155.0075,2370.985,44,6335.340000000006,TARGET,BSE
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,805.3,786.75,776.62375,862.6524999999999,124,-2300.1999999999944,BREAKOUT_FADE,CHENNPETRO
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,224.2,227.0,217.15,238.29999999999998,446,1248.8000000000052,BREAKOUT_FADE,ANGELONE
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-24 12:00:00+05:30,86.6,84.77674999999999,84.77674999999999,90.2465,1154,-2104.0305000000017,SL,NHPC
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,58.8,57.3195,57.3195,61.760999999999996,1700,-2516.8499999999985,SL,TTML
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-16 08:00:00+05:30,3189.0,3343.5,3111.75,3343.5,31,4789.5,TARGET,AIAENG
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,3189.0,3224.1,3111.75,3343.5,31,1088.0999999999972,BREAKOUT_FADE,AIAENG
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 12:00:00+05:30,4299.9,4170.0,4146.6675,4606.365,23,-2987.6999999999916,BREAKOUT_FADE,SCHAEFFLER
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,547.05,533.655,533.655,573.8399999999999,182,-2437.8899999999967,SL,JSWENERGY
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,622.7,602.5925,602.5925,662.9150000000001,160,-3217.2000000000116,SL,ELECON
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-10 08:00:00+05:30,450.35,475.475,437.7875,475.475,222,5577.75,TARGET,AFCONS
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-20 08:00:00+05:30,866.8,895.66,852.37,895.66,115,3318.9000000000015,TARGET,SBIN
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,490.0,484.0,474.535,520.93,204,-1224.0,BREAKOUT_FADE,ELGIEQUIP
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,915.0,917.7,892.3125,960.375,109,294.30000000000496,BREAKOUT_FADE,SBICARD
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,222.0,216.3615,216.3615,233.277,450,-2537.324999999997,SL,IGL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-10 08:00:00+05:30,22.25,23.1095,21.82025,23.1095,4494,3862.5930000000026,TARGET,YESBANK
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,720.0,699.9,685.845,788.31,138,-2773.800000000003,BREAKOUT_FADE,ANANTRAJ
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,480.7,462.10375,462.10375,517.8924999999999,208,-3868.0199999999995,SL,RHIM
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,183.7,178.78224999999998,178.78224999999998,193.53549999999998,544,-2675.2560000000067,SL,IRCON
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-14 08:00:00+05:30,475.25,473.55,463.01,499.72999999999996,210,-356.9999999999976,BREAKOUT_FADE,STARHEALTH
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,357.2,347.855,347.855,375.89,279,-2607.254999999992,SL,RVNL
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,400.0,387.91375,387.91375,424.1725,250,-3021.562500000002,SL,RAILTEL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,1372.8,1334.9099999999999,1334.9099999999999,1448.58,72,-2728.080000000007,SL,UNOMINDA
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,3000.0,2967.4,2926.9875,3146.025,33,-1075.799999999997,BREAKOUT_FADE,RADICO
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-28 08:00:00+05:30,139.25,146.816,135.467,146.816,718,5432.388000000002,TARGET,UNIONBANK
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-13 08:00:00+05:30,720.0,685.845,685.845,788.31,138,-4713.389999999996,SL,ANANTRAJ
VWLM,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,231.4,224.63500000000002,224.63500000000002,244.93,432,-2922.479999999994,SL,HUDCO
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,339.25,333.21999999999997,333.21999999999997,351.31,294,-1772.8200000000088,SL,NTPC
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,283.0,275.71375,275.71375,297.57250000000005,353,-2572.0462499999985,SL,M&MFIN
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,400.0,387.91375,387.91375,424.1725,250,-3021.562500000002,SL,RAILTEL
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-08 08:00:00+05:30,931.95,908.00625,908.00625,979.8375000000001,107,-2561.9812500000025,SL,BRIGADE
VOLATILITY_BREAKOUT,2025-10-07 12:00:00+05:30,2025-10-08 08:00:00+05:30,2025-10-09 08:00:00+05:30,1353.1,1338.8,1305.61,1448.08,73,-1043.8999999999967,BREAKOUT_FADE,IPCALAB
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-10 08:00:00+05:30,1681.4,1769.555,1637.3225,1769.555,59,5201.144999999999,TARGET,TATACOMM
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,6984.5,6859.25,6859.25,7235.0,14,-1753.5,SL,EICHERMOT
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-10 12:00:00+05:30,454.8,462.95,441.73875,480.9225,219,1784.849999999995,BREAKOUT_FADE,AFCONS
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,8325.5,8111.1875,8111.1875,8754.125,12,-2571.75,SL,AMBER
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-10 08:00:00+05:30,1681.4,1769.555,1637.3225,1769.555,59,5201.144999999999,TARGET,TATACOMM
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,1096.6,1081.3,1066.06,1157.6799999999998,91,-1392.2999999999959,BREAKOUT_FADE,360ONE
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-15 08:00:00+05:30,2995.6,3119.5750000000003,2933.6124999999997,3119.5750000000003,33,4091.175000000012,TARGET,SRF
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-15 08:00:00+05:30,2995.6,3119.5750000000003,2933.6124999999997,3119.5750000000003,33,4091.175000000012,TARGET,SRF
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,200.18,207.4865,196.52675000000002,207.4865,499,3645.9435,TARGET,FEDERALBNK
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,58.83,57.89,57.006,62.477999999999994,1699,-1597.059999999996,BREAKOUT_FADE,IFCI
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-14 08:00:00+05:30,200.61,198.42,197.05800000000002,207.71400000000003,498,-1090.620000000013,BREAKOUT_FADE,CASTROLIND
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-15 12:00:00+05:30,1096.6,1157.6799999999998,1066.06,1157.6799999999998,91,5558.279999999993,TARGET,360ONE
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,280.35,273.0375,273.0375,294.9750000000001,356,-2603.25,SL,M&MFIN
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,487.35,480.4,474.4275,513.195,205,-1424.7500000000093,BREAKOUT_FADE,APOLLOTYRE
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-09 08:00:00+05:30,645.85,632.65,612.625,712.3000000000001,154,-2032.800000000007,BREAKOUT_FADE,ATHERENERG
VWLM,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-16 08:00:00+05:30,161.75,171.56600000000003,156.84199999999998,171.56600000000003,618,6066.288000000019,TARGET,CESC
VOLATILITY_BREAKOUT,2025-10-08 08:00:00+05:30,2025-10-08 12:00:00+05:30,2025-10-10 08:00:00+05:30,697.7,682.55,674.8362500000001,743.4275,143,-2166.450000000013,BREAKOUT_FADE,ASTERDM
